epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
263,12264.3,0.59251,1.12613,0.402,0.96985,0.98059,0.96087,0.9826,0.84412,0.97983,0.96037,0.98241,0.77824,0.59534,1.10032,0.32782,0.95341,0.001354,0.001354,0.001354
264,12296.3,0.58461,1.11794,0.39347,0.96816,0.98008,0.96087,0.98271,0.8446,0.97956,0.96037,0.98267,0.77801,0.59531,1.10017,0.32767,0.95327,0.001321,0.001321,0.001321
265,12328.2,0.59082,1.12365,0.39818,0.96932,0.97959,0.96087,0.98272,0.8446,0.97883,0.96037,0.98235,0.77762,0.59509,1.09989,0.32748,0.95317,0.001288,0.001288,0.001288
266,12360.1,0.59093,1.11774,0.39205,0.96964,0.98024,0.96087,0.98272,0.84487,0.97928,0.96044,0.98237,0.77751,0.59469,1.0995,0.32753,0.95291,0.001255,0.001255,0.001255
267,12392.3,0.59385,1.13027,0.40157,0.97032,0.9805,0.96037,0.98272,0.84522,0.9794,0.96037,0.98232,0.77764,0.59431,1.09921,0.32744,0.95276,0.001222,0.001222,0.001222
268,12424.5,0.58689,1.1057,0.38913,0.96814,0.98203,0.96037,0.98265,0.84483,0.97956,0.96037,0.98229,0.77764,0.59385,1.09885,0.3271,0.95247,0.001189,0.001189,0.001189
269,12456.5,0.58143,1.12665,0.38957,0.96594,0.98166,0.95986,0.98259,0.84581,0.97927,0.96032,0.98229,0.77777,0.59362,1.09879,0.32695,0.95228,0.001156,0.001156,0.001156
270,12488.6,0.58787,1.10824,0.39011,0.97027,0.98173,0.95986,0.9826,0.84582,0.97927,0.96029,0.98259,0.77757,0.5934,1.09876,0.32671,0.95228,0.001123,0.001123,0.001123
271,12520.5,0.58457,1.09904,0.38834,0.9685,0.98183,0.95986,0.98256,0.84541,0.97921,0.96037,0.98244,0.77774,0.5933,1.0985,0.32661,0.95216,0.00109,0.00109,0.00109
272,12552.9,0.58361,1.1101,0.38968,0.96764,0.98243,0.96037,0.98323,0.84498,0.98074,0.95986,0.98243,0.77784,0.59312,1.09804,0.32624,0.95201,0.001057,0.001057,0.001057
273,12585.1,0.58397,1.12442,0.38618,0.96404,0.9824,0.96037,0.98315,0.84572,0.98079,0.95994,0.98239,0.77776,0.59262,1.0978,0.32604,0.9518,0.001024,0.001024,0.001024
274,12616.9,0.57807,1.09987,0.38326,0.96592,0.98179,0.96037,0.98303,0.84563,0.98081,0.95986,0.98232,0.7777,0.59241,1.09764,0.32598,0.95184,0.000991,0.000991,0.000991
275,12648.5,0.57949,1.11242,0.38185,0.96524,0.98193,0.96037,0.98303,0.84518,0.98065,0.95986,0.98225,0.77785,0.59197,1.09745,0.32585,0.95167,0.000958,0.000958,0.000958
276,12680.5,0.57472,1.10035,0.38506,0.96557,0.98166,0.96037,0.98305,0.84522,0.98029,0.96035,0.98218,0.77843,0.59171,1.09708,0.3259,0.95146,0.000925,0.000925,0.000925
277,12712,0.58349,1.11744,0.38293,0.9664,0.98167,0.96037,0.98303,0.84563,0.97978,0.96033,0.98227,0.77839,0.59142,1.097,0.32631,0.95139,0.000892,0.000892,0.000892
278,12743.7,0.57428,1.10297,0.37983,0.95949,0.9807,0.96037,0.98304,0.84586,0.97975,0.96087,0.9823,0.77816,0.59132,1.09692,0.32646,0.95142,0.000859,0.000859,0.000859
279,12775.5,0.56786,1.09266,0.37458,0.9622,0.98226,0.96037,0.98295,0.84543,0.97965,0.96087,0.98226,0.77832,0.59114,1.09704,0.32659,0.95152,0.000826,0.000826,0.000826
280,12807.3,0.5644,1.10184,0.3755,0.95755,0.98182,0.96028,0.98385,0.8454,0.97976,0.96087,0.98229,0.77808,0.59089,1.09681,0.32646,0.95146,0.000793,0.000793,0.000793
281,12839.4,0.58022,1.09624,0.38175,0.96408,0.9813,0.96012,0.98391,0.84577,0.97968,0.96087,0.98223,0.77834,0.59074,1.09666,0.3268,0.95146,0.00076,0.00076,0.00076
282,12871.5,0.57745,1.10514,0.38232,0.96433,0.98181,0.95986,0.98371,0.84457,0.98008,0.96087,0.98247,0.77849,0.59064,1.09659,0.32546,0.95149,0.000727,0.000727,0.000727
283,12903.7,0.56957,1.09059,0.37663,0.96322,0.98131,0.96027,0.98363,0.84505,0.9803,0.96086,0.98242,0.77817,0.59039,1.09643,0.32576,0.95145,0.000694,0.000694,0.000694
284,12936.3,0.56628,1.09563,0.37421,0.95725,0.98181,0.96015,0.98356,0.84508,0.98075,0.96087,0.98245,0.77857,0.5902,1.09615,0.32539,0.95147,0.000661,0.000661,0.000661
285,12967.8,0.57375,1.10258,0.3825,0.96283,0.98164,0.96037,0.98358,0.84565,0.98004,0.96087,0.9825,0.77855,0.59015,1.09602,0.32524,0.9515,0.000628,0.000628,0.000628
286,13000,0.56854,1.09421,0.37723,0.96042,0.98132,0.96081,0.98349,0.84515,0.97999,0.96087,0.98238,0.77847,0.58992,1.09603,0.32556,0.95153,0.000595,0.000595,0.000595
287,13031.6,0.56272,1.08244,0.36871,0.95845,0.98062,0.96138,0.98351,0.84541,0.97993,0.96087,0.98238,0.77848,0.58983,1.09593,0.32531,0.95158,0.000562,0.000562,0.000562
288,13063.1,0.56566,1.08887,0.3753,0.95915,0.98079,0.96138,0.98349,0.84574,0.98014,0.96087,0.98237,0.77848,0.58964,1.09586,0.32537,0.95161,0.000529,0.000529,0.000529
289,13094.5,0.56192,1.0873,0.37473,0.959,0.9807,0.96138,0.9835,0.84548,0.97995,0.96087,0.98235,0.7787,0.58959,1.09604,0.32553,0.95161,0.000496,0.000496,0.000496
290,13125.9,0.5641,1.07755,0.37089,0.95869,0.98082,0.96133,0.98348,0.84531,0.98031,0.96119,0.98279,0.77909,0.58939,1.09604,0.32528,0.95151,0.000463,0.000463,0.000463
291,13199.2,0.47792,0.97995,0.30417,0.93119,0.98082,0.9612,0.98331,0.84555,0.9803,0.96085,0.98231,0.77842,0.58906,1.09609,0.3251,0.95153,0.00043,0.00043,0.00043
292,13231.2,0.44912,0.93609,0.28364,0.90666,0.98082,0.96123,0.98326,0.84511,0.9803,0.96085,0.98221,0.7783,0.58873,1.09594,0.32481,0.95132,0.000397,0.000397,0.000397
293,13263.4,0.44667,0.91653,0.27197,0.90369,0.98082,0.96126,0.98272,0.84573,0.9803,0.96093,0.98216,0.77792,0.5885,1.09587,0.32479,0.95144,0.000364,0.000364,0.000364
294,13295.5,0.44714,0.91881,0.27485,0.9108,0.98082,0.96133,0.98271,0.84527,0.98001,0.96087,0.98212,0.77816,0.58825,1.09571,0.32455,0.9513,0.000331,0.000331,0.000331
295,13327.7,0.43419,0.91025,0.26685,0.90159,0.98043,0.96138,0.9829,0.84494,0.9798,0.96087,0.98209,0.77828,0.58794,1.09568,0.32442,0.95117,0.000298,0.000298,0.000298
296,13360.3,0.43628,0.90461,0.26553,0.90222,0.98036,0.96138,0.98311,0.84502,0.97981,0.96194,0.98211,0.77789,0.58768,1.09527,0.32455,0.95111,0.000265,0.000265,0.000265
297,13393,0.4311,0.89937,0.26663,0.9002,0.9803,0.9624,0.98303,0.84517,0.97982,0.96211,0.98204,0.77815,0.58746,1.09527,0.32409,0.9511,0.000232,0.000232,0.000232
298,13425.4,0.42752,0.90399,0.26336,0.89636,0.98025,0.9624,0.98298,0.8455,0.97982,0.96216,0.98195,0.77847,0.5872,1.09531,0.32428,0.95104,0.000199,0.000199,0.000199
299,13458,0.42649,0.90211,0.26065,0.8948,0.98014,0.9624,0.98292,0.84516,0.97981,0.9624,0.98188,0.77813,0.58674,1.09534,0.32408,0.95101,0.000166,0.000166,0.000166
300,13491.4,0.42473,0.89509,0.25897,0.89881,0.98015,0.9624,0.98376,0.84621,0.97951,0.9624,0.98182,0.77828,0.58668,1.09526,0.32394,0.95121,0.000133,0.000133,0.000133
