epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
265,8361.82,0.56441,1.06698,0.38208,0.95737,0.97101,0.95376,0.98023,0.8549,0.97258,0.95508,0.98033,0.78619,0.56808,1.08648,0.33321,0.94449,0.001288,0.001288,0.001288
266,8393.68,0.56531,1.0654,0.38007,0.95744,0.96991,0.95478,0.98025,0.85526,0.97221,0.95478,0.98036,0.78614,0.56761,1.08652,0.33325,0.94432,0.001255,0.001255,0.001255
267,8424.86,0.56737,1.07868,0.38257,0.95985,0.97004,0.95428,0.98033,0.85515,0.97156,0.95478,0.98038,0.78606,0.5671,1.0865,0.33276,0.94386,0.001222,0.001222,0.001222
268,8455.99,0.56078,1.06056,0.37153,0.95567,0.96955,0.95464,0.98035,0.85549,0.97158,0.95528,0.98038,0.78622,0.56705,1.08648,0.3329,0.94383,0.001189,0.001189,0.001189
269,8487.69,0.55807,1.07311,0.37591,0.95694,0.96971,0.95376,0.98034,0.85559,0.97156,0.95528,0.98044,0.78645,0.56676,1.08613,0.33266,0.9439,0.001156,0.001156,0.001156
270,8519.06,0.56116,1.0622,0.37204,0.95777,0.96961,0.95427,0.98021,0.8554,0.97166,0.95528,0.98045,0.78645,0.56702,1.08606,0.33267,0.9441,0.001123,0.001123,0.001123
271,8550.19,0.55852,1.05514,0.37331,0.95837,0.97008,0.95553,0.98019,0.85518,0.97182,0.95528,0.98042,0.7866,0.56674,1.08573,0.33226,0.9442,0.00109,0.00109,0.00109
272,8581.3,0.55858,1.06519,0.37276,0.95594,0.97005,0.95459,0.98017,0.85551,0.97106,0.95487,0.98026,0.78644,0.56667,1.08575,0.33233,0.94434,0.001057,0.001057,0.001057
273,8612.43,0.55839,1.07141,0.36888,0.95133,0.96908,0.95555,0.98017,0.85546,0.97127,0.95376,0.98027,0.78682,0.56644,1.0858,0.33245,0.94439,0.001024,0.001024,0.001024
274,8643.67,0.555,1.04566,0.36722,0.95653,0.97002,0.9536,0.98017,0.85593,0.97132,0.95376,0.98027,0.78687,0.56642,1.08588,0.33224,0.94445,0.000991,0.000991,0.000991
275,8674.94,0.55584,1.06068,0.37218,0.9557,0.97025,0.95274,0.98024,0.85569,0.97155,0.95376,0.98026,0.78707,0.56618,1.08587,0.33241,0.9445,0.000958,0.000958,0.000958
276,8706.54,0.55296,1.04991,0.37142,0.95633,0.97,0.95288,0.98026,0.85469,0.97111,0.95376,0.98029,0.78699,0.56613,1.08592,0.33227,0.94463,0.000925,0.000925,0.000925
277,8738.12,0.55534,1.06866,0.37301,0.95576,0.96998,0.95376,0.98022,0.8545,0.9713,0.95376,0.98028,0.78673,0.56577,1.08559,0.33182,0.94475,0.000892,0.000892,0.000892
278,8769.64,0.55262,1.0519,0.36684,0.95046,0.96953,0.95383,0.9803,0.85569,0.97143,0.95376,0.9803,0.78666,0.5656,1.08547,0.33172,0.94481,0.000859,0.000859,0.000859
279,8800.89,0.54777,1.04767,0.36345,0.95318,0.96961,0.95376,0.9803,0.85541,0.97153,0.95373,0.98032,0.78688,0.56531,1.08541,0.33166,0.94472,0.000826,0.000826,0.000826
280,8832.61,0.54202,1.04659,0.36133,0.94871,0.96953,0.95383,0.98031,0.85551,0.97104,0.95423,0.98031,0.78671,0.56506,1.08537,0.33164,0.94469,0.000793,0.000793,0.000793
281,8864.08,0.55807,1.04916,0.3689,0.95492,0.97149,0.95247,0.98038,0.8553,0.97252,0.95312,0.98037,0.78701,0.56486,1.08532,0.3315,0.94473,0.00076,0.00076,0.00076
282,8895.08,0.55388,1.05214,0.3708,0.9544,0.97148,0.95199,0.98037,0.85529,0.97252,0.95301,0.98027,0.78699,0.56488,1.08535,0.33181,0.9447,0.000727,0.000727,0.000727
283,8926.03,0.54346,1.04441,0.36015,0.9519,0.97098,0.95216,0.98048,0.85512,0.97202,0.95317,0.98031,0.78766,0.5645,1.08542,0.33131,0.94469,0.000694,0.000694,0.000694
284,8957.55,0.54793,1.05054,0.35971,0.9493,0.97148,0.95213,0.98048,0.8551,0.97252,0.95315,0.98032,0.78756,0.5646,1.08542,0.33089,0.94482,0.000661,0.000661,0.000661
285,8989.16,0.55186,1.05274,0.36795,0.95326,0.97116,0.95224,0.98045,0.85509,0.9723,0.95325,0.98037,0.78738,0.56448,1.0854,0.33071,0.94487,0.000628,0.000628,0.000628
286,9019.9,0.54905,1.05312,0.36631,0.95097,0.97062,0.95224,0.98045,0.85515,0.97165,0.95325,0.98027,0.78748,0.56428,1.08552,0.33037,0.94488,0.000595,0.000595,0.000595
287,9051.27,0.53617,1.03098,0.3532,0.94818,0.97044,0.95224,0.98042,0.85496,0.97148,0.95325,0.98048,0.78724,0.56392,1.08529,0.33037,0.94483,0.000562,0.000562,0.000562
288,9082.75,0.54204,1.03369,0.36003,0.94946,0.97017,0.95224,0.98045,0.85527,0.97121,0.95325,0.98045,0.78731,0.56384,1.08553,0.33023,0.94502,0.000529,0.000529,0.000529
289,9113.87,0.5427,1.04547,0.36265,0.9508,0.96962,0.95325,0.9807,0.85495,0.97014,0.95376,0.98042,0.78731,0.56401,1.08562,0.33043,0.94527,0.000496,0.000496,0.000496
290,9145.12,0.54081,1.03813,0.35823,0.94974,0.9705,0.95281,0.98067,0.85502,0.97102,0.95332,0.98046,0.7872,0.56402,1.08551,0.33029,0.9453,0.000463,0.000463,0.000463
291,9211.73,0.45943,0.93905,0.29504,0.92442,0.97047,0.95199,0.98037,0.85462,0.97151,0.95301,0.98045,0.78714,0.56358,1.08555,0.33064,0.94521,0.00043,0.00043,0.00043
292,9243.11,0.43301,0.89469,0.273,0.902,0.96951,0.95337,0.98038,0.85467,0.97055,0.95439,0.98057,0.78714,0.56352,1.08556,0.33057,0.94533,0.000397,0.000397,0.000397
293,9274.44,0.426,0.87792,0.26438,0.89532,0.96754,0.95404,0.98039,0.85426,0.96856,0.9549,0.98059,0.78727,0.56322,1.08537,0.33044,0.94522,0.000364,0.000364,0.000364
294,9306.36,0.42608,0.88182,0.26407,0.90183,0.96754,0.95418,0.98037,0.85422,0.96865,0.95478,0.98054,0.78713,0.56304,1.08516,0.33024,0.94517,0.000331,0.000331,0.000331
295,9338.02,0.41418,0.86647,0.25565,0.8938,0.9673,0.95427,0.98036,0.8541,0.96898,0.95528,0.98058,0.78722,0.56295,1.08506,0.33035,0.94504,0.000298,0.000298,0.000298
296,9369.56,0.41978,0.86771,0.25849,0.89522,0.96705,0.95436,0.98034,0.85407,0.96855,0.95528,0.98056,0.78706,0.56281,1.08494,0.33027,0.94498,0.000265,0.000265,0.000265
297,9400.75,0.41349,0.86554,0.25776,0.89347,0.96858,0.95544,0.98055,0.85384,0.96908,0.95548,0.98058,0.78702,0.56263,1.08492,0.33012,0.94492,0.000232,0.000232,0.000232
298,9432.47,0.40935,0.86537,0.25254,0.88857,0.96807,0.95526,0.98028,0.8537,0.9691,0.9561,0.98056,0.78712,0.56258,1.085,0.32986,0.94492,0.000199,0.000199,0.000199
299,9464.07,0.40775,0.86074,0.25225,0.88854,0.96908,0.95556,0.9804,0.85382,0.96959,0.95588,0.98054,0.78684,0.56253,1.08499,0.32995,0.94492,0.000166,0.000166,0.000166
300,9495.46,0.40704,0.85638,0.25113,0.89006,0.96857,0.95506,0.98015,0.85319,0.96959,0.95582,0.98051,0.78709,0.56244,1.08499,0.32985,0.94494,0.000133,0.000133,0.000133
