epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
260,11302,0.54321,1.0434,0.36098,0.95294,0.96566,0.94411,0.97751,0.84418,0.96514,0.9436,0.97423,0.77988,0.59394,1.12287,0.3375,0.97502,0.0002906,0.0002906,0.0002906
261,11344.8,0.53523,1.03424,0.35804,0.95229,0.96624,0.94411,0.97744,0.8445,0.96624,0.94411,0.97427,0.78005,0.59332,1.12238,0.33731,0.97461,0.000284,0.000284,0.000284
262,11388,0.53322,1.04056,0.35623,0.94927,0.96409,0.94665,0.97743,0.84446,0.96409,0.94665,0.97425,0.77987,0.59271,1.12106,0.33739,0.97414,0.0002774,0.0002774,0.0002774
263,11431.1,0.53132,1.0412,0.35637,0.94958,0.9653,0.94614,0.97742,0.8449,0.9653,0.94614,0.97431,0.78013,0.59224,1.1218,0.33718,0.97382,0.0002708,0.0002708,0.0002708
264,11473.5,0.53056,1.02866,0.35485,0.94992,0.96431,0.94614,0.97742,0.84528,0.96448,0.94614,0.97427,0.78094,0.59189,1.12093,0.33728,0.97367,0.0002642,0.0002642,0.0002642
265,11515.5,0.53206,1.02622,0.35723,0.95115,0.96325,0.94614,0.97744,0.84499,0.96571,0.94459,0.9742,0.78077,0.59156,1.1205,0.33698,0.97365,0.0002576,0.0002576,0.0002576
266,11557.8,0.53674,1.03139,0.35979,0.95225,0.96422,0.94614,0.97752,0.84549,0.96526,0.94603,0.97421,0.78063,0.59142,1.12002,0.33679,0.97355,0.000251,0.000251,0.000251
267,11600.2,0.53662,1.04171,0.36328,0.95244,0.96457,0.94614,0.97762,0.84545,0.96718,0.94324,0.97423,0.78111,0.59119,1.11963,0.33648,0.97338,0.0002444,0.0002444,0.0002444
268,11643.7,0.52876,1.02116,0.35054,0.94956,0.96545,0.94614,0.97767,0.84565,0.96602,0.94411,0.97412,0.78106,0.59109,1.11898,0.33639,0.97326,0.0002378,0.0002378,0.0002378
269,11686.1,0.53059,1.04224,0.35211,0.95236,0.96539,0.94563,0.97764,0.84593,0.96623,0.94505,0.97403,0.78081,0.59063,1.1187,0.33622,0.97313,0.0002312,0.0002312,0.0002312
270,11728.5,0.52948,1.02193,0.34979,0.95018,0.96618,0.94352,0.9775,0.84571,0.9667,0.94403,0.97389,0.78106,0.59033,1.11803,0.33596,0.97285,0.0002246,0.0002246,0.0002246
271,11770.4,0.5306,1.01645,0.34945,0.95248,0.96623,0.94309,0.97741,0.84568,0.96675,0.9436,0.97391,0.78129,0.5902,1.11755,0.33569,0.97273,0.000218,0.000218,0.000218
272,11813.3,0.5277,1.02889,0.35464,0.95008,0.96677,0.94309,0.97728,0.84523,0.96773,0.9436,0.97396,0.78047,0.58991,1.11711,0.33528,0.97259,0.0002114,0.0002114,0.0002114
273,11855.4,0.52249,1.0352,0.34797,0.94353,0.96774,0.9436,0.97717,0.84572,0.96872,0.94409,0.97396,0.78081,0.58975,1.11671,0.33524,0.97244,0.0002048,0.0002048,0.0002048
274,11897.5,0.52591,1.01622,0.34789,0.95053,0.9682,0.94387,0.97719,0.84666,0.96873,0.94438,0.97469,0.78101,0.58955,1.11642,0.33488,0.97229,0.0001982,0.0001982,0.0001982
275,11939.9,0.5259,1.03303,0.3507,0.94918,0.96882,0.94258,0.97715,0.84713,0.96934,0.94309,0.97418,0.7804,0.58913,1.11598,0.33448,0.97218,0.0001916,0.0001916,0.0001916
276,11982.3,0.52011,1.01644,0.35183,0.94776,0.9688,0.94207,0.97701,0.84739,0.96933,0.94258,0.97414,0.78148,0.58906,1.11574,0.33445,0.97205,0.000185,0.000185,0.000185
277,12024.6,0.52867,1.03725,0.3467,0.94913,0.96918,0.9426,0.97702,0.84731,0.9697,0.94311,0.97456,0.78083,0.58909,1.11591,0.33434,0.97204,0.0001784,0.0001784,0.0001784
278,12067.1,0.51999,1.0132,0.34534,0.94316,0.97071,0.94307,0.97707,0.84741,0.96949,0.9436,0.9745,0.78134,0.58903,1.11549,0.33416,0.97201,0.0001718,0.0001718,0.0001718
279,12109.9,0.51773,1.00683,0.34266,0.94655,0.97071,0.94306,0.97711,0.84733,0.97042,0.9436,0.97457,0.78128,0.58878,1.1151,0.33417,0.97185,0.0001652,0.0001652,0.0001652
280,12152.7,0.51093,1.01301,0.33566,0.94065,0.97029,0.94309,0.97706,0.84729,0.97038,0.9436,0.97518,0.78116,0.5884,1.11462,0.33394,0.97157,0.0001586,0.0001586,0.0001586
281,12194.8,0.52367,1.00958,0.34876,0.94703,0.97121,0.94258,0.97702,0.84717,0.97176,0.94411,0.9755,0.78104,0.58792,1.1142,0.33382,0.97125,0.000152,0.000152,0.000152
282,12236.7,0.52091,1.01933,0.34989,0.94721,0.9702,0.94283,0.97698,0.84729,0.97125,0.94412,0.97546,0.78166,0.58793,1.11409,0.33356,0.97119,0.0001454,0.0001454,0.0001454
283,12278.6,0.51509,1.013,0.34088,0.94597,0.96818,0.94316,0.97687,0.84692,0.97053,0.94461,0.97534,0.78171,0.58759,1.11338,0.3335,0.971,0.0001388,0.0001388,0.0001388
284,12321,0.51376,1.01065,0.33825,0.94199,0.96971,0.94339,0.97699,0.84688,0.97075,0.9444,0.9753,0.78183,0.58734,1.1131,0.33335,0.97083,0.0001322,0.0001322,0.0001322
285,12362.7,0.52279,1.02472,0.3452,0.95008,0.97016,0.9436,0.97699,0.84762,0.9712,0.94461,0.97532,0.78173,0.58709,1.11318,0.33285,0.9707,0.0001256,0.0001256,0.0001256
286,12404.9,0.51674,1.01397,0.34222,0.94347,0.96958,0.9436,0.97685,0.84627,0.9708,0.94411,0.97527,0.78236,0.58691,1.11297,0.33278,0.97057,0.000119,0.000119,0.000119
287,12446.9,0.51135,1.00009,0.33667,0.94434,0.96951,0.94309,0.97678,0.847,0.97056,0.94411,0.9753,0.78217,0.58684,1.11179,0.33262,0.97048,0.0001124,0.0001124,0.0001124
288,12489.2,0.51393,1.00016,0.34206,0.94242,0.96931,0.94309,0.97669,0.84661,0.97035,0.94411,0.97531,0.78236,0.58663,1.11159,0.33283,0.97031,0.0001058,0.0001058,0.0001058
289,12531.7,0.51467,1.0025,0.34106,0.94482,0.9692,0.94331,0.97657,0.84644,0.97024,0.94433,0.97519,0.78271,0.58642,1.11165,0.33287,0.97011,9.92e-05,9.92e-05,9.92e-05
290,12574.2,0.50985,1.00217,0.33698,0.94355,0.9692,0.94333,0.97665,0.84693,0.97024,0.94435,0.97521,0.78257,0.58632,1.11143,0.33259,0.96995,9.26e-05,9.26e-05,9.26e-05
291,12652.2,0.43213,0.91358,0.27263,0.91536,0.9678,0.94411,0.97652,0.84696,0.96892,0.94512,0.97516,0.78239,0.58566,1.11112,0.33282,0.96948,8.6e-05,8.6e-05,8.6e-05
292,12694.3,0.41233,0.88326,0.25725,0.89743,0.96737,0.94411,0.97657,0.8469,0.96899,0.94512,0.97453,0.78213,0.58544,1.11077,0.33277,0.96935,7.94e-05,7.94e-05,7.94e-05
293,12736.4,0.40285,0.8633,0.24576,0.88978,0.96863,0.94461,0.97664,0.84697,0.96976,0.94523,0.97505,0.78221,0.58498,1.11036,0.33227,0.96899,7.28e-05,7.28e-05,7.28e-05
294,12779,0.40322,0.86253,0.24828,0.89661,0.96797,0.94461,0.97671,0.84679,0.96914,0.94563,0.97509,0.78259,0.58427,1.10986,0.33268,0.96848,6.62e-05,6.62e-05,6.62e-05
295,12821.5,0.39479,0.85043,0.24267,0.88947,0.96834,0.94461,0.97676,0.847,0.96945,0.94563,0.975,0.78249,0.58393,1.10937,0.33268,0.96821,5.96e-05,5.96e-05,5.96e-05
296,12864,0.39419,0.85083,0.24197,0.88964,0.96741,0.94461,0.9768,0.84734,0.96905,0.94563,0.97505,0.78231,0.58342,1.10898,0.33231,0.96794,5.3e-05,5.3e-05,5.3e-05
297,12906.5,0.38818,0.83809,0.24109,0.88741,0.96702,0.94461,0.97688,0.84738,0.96815,0.94563,0.97511,0.78251,0.58295,1.10848,0.33178,0.96763,4.64e-05,4.64e-05,4.64e-05
298,12948.7,0.38792,0.84566,0.23607,0.88463,0.96722,0.94469,0.97695,0.84738,0.96855,0.94563,0.97511,0.78277,0.5828,1.10813,0.33203,0.96753,3.98e-05,3.98e-05,3.98e-05
299,12991,0.38308,0.8393,0.23741,0.88325,0.96687,0.94461,0.97697,0.84743,0.96804,0.94563,0.97505,0.78266,0.58273,1.1078,0.3319,0.96755,3.32e-05,3.32e-05,3.32e-05
300,13033.7,0.38391,0.83605,0.23583,0.88562,0.967,0.94461,0.97701,0.84732,0.96844,0.94563,0.97497,0.78241,0.58249,1.10753,0.33155,0.96723,2.66e-05,2.66e-05,2.66e-05
