epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,4364.19,0.82296,1.47457,0.60256,1.09904,0.93867,0.91777,0.96638,0.76285,0.94393,0.91616,0.96634,0.70684,0.80112,1.33287,0.46862,1.10062,0.0011618,0.0011618,0.0011618
129,4396.84,0.81711,1.4863,0.59623,1.09889,0.92463,0.92257,0.96413,0.7602,0.92667,0.92471,0.96564,0.70618,0.80083,1.33132,0.47191,1.09978,0.0011552,0.0011552,0.0011552
130,4429.23,0.82412,1.47784,0.60291,1.0917,0.93484,0.91209,0.96508,0.76129,0.93693,0.91413,0.96553,0.70607,0.80137,1.32854,0.46803,1.09986,0.0011486,0.0011486,0.0011486
131,4461.6,0.81799,1.48159,0.58447,1.09146,0.94876,0.9065,0.96658,0.76606,0.94772,0.91159,0.96916,0.70831,0.79005,1.31932,0.45655,1.09352,0.001142,0.001142,0.001142
132,4494.06,0.81853,1.47716,0.58779,1.09272,0.94676,0.91265,0.96611,0.76537,0.94781,0.91366,0.96772,0.70728,0.79272,1.31925,0.45984,1.09621,0.0011354,0.0011354,0.0011354
133,4527.03,0.82152,1.47807,0.59971,1.09442,0.94738,0.91479,0.96363,0.76529,0.95266,0.91159,0.96643,0.70916,0.7906,1.31711,0.46578,1.09497,0.0011288,0.0011288,0.0011288
134,4559.81,0.80815,1.48868,0.59434,1.09004,0.95059,0.90955,0.9625,0.76386,0.95343,0.9126,0.96432,0.70743,0.79087,1.32032,0.46303,1.09691,0.0011222,0.0011222,0.0011222
135,4592.65,0.80159,1.4447,0.57688,1.08647,0.95499,0.90854,0.96513,0.7647,0.95606,0.90955,0.96537,0.70919,0.78869,1.3188,0.45971,1.09559,0.0011156,0.0011156,0.0011156
136,4625.71,0.80097,1.45847,0.58019,1.08115,0.96151,0.906,0.96607,0.76605,0.96384,0.90738,0.96699,0.71005,0.78699,1.31408,0.45936,1.0921,0.001109,0.001109,0.001109
137,4658.27,0.79619,1.4634,0.57853,1.08073,0.95961,0.90346,0.96662,0.76609,0.96212,0.90549,0.96917,0.71214,0.78157,1.31185,0.45551,1.08822,0.0011024,0.0011024,0.0011024
138,4690.8,0.81436,1.4655,0.58494,1.08825,0.93796,0.91425,0.96589,0.77023,0.93222,0.92251,0.96583,0.71041,0.78014,1.31077,0.45457,1.08791,0.0010958,0.0010958,0.0010958
139,4722.83,0.79163,1.45082,0.57727,1.08064,0.95281,0.90293,0.96555,0.76801,0.963,0.90193,0.96669,0.71011,0.77609,1.30648,0.45283,1.08786,0.0010892,0.0010892,0.0010892
140,4755.52,0.80133,1.4555,0.57376,1.08369,0.95155,0.91108,0.9683,0.76946,0.95285,0.91108,0.96914,0.71231,0.77654,1.30409,0.44986,1.08857,0.0010826,0.0010826,0.0010826
141,4788.05,0.78915,1.46135,0.5745,1.07893,0.94609,0.90955,0.96583,0.77041,0.94873,0.91209,0.96919,0.71382,0.77325,1.30035,0.44701,1.08233,0.001076,0.001076,0.001076
142,4820.63,0.78017,1.44157,0.56497,1.07267,0.94829,0.91921,0.96781,0.77322,0.95048,0.92124,0.97006,0.71692,0.77117,1.29953,0.44051,1.08015,0.0010694,0.0010694,0.0010694
143,4853.1,0.79095,1.43276,0.56627,1.07853,0.94356,0.91743,0.96811,0.77396,0.94722,0.92099,0.97017,0.7171,0.77355,1.29949,0.44549,1.08418,0.0010628,0.0010628,0.0010628
144,4885.32,0.78882,1.43984,0.56872,1.08219,0.94726,0.91514,0.96848,0.77471,0.94696,0.92175,0.97065,0.71888,0.77421,1.29688,0.44522,1.08272,0.0010562,0.0010562,0.0010562
145,4917.68,0.78806,1.44638,0.56559,1.07432,0.95051,0.91744,0.96906,0.77443,0.95313,0.91965,0.9711,0.71917,0.77025,1.2945,0.43998,1.08025,0.0010496,0.0010496,0.0010496
146,4950.21,0.78829,1.44903,0.56758,1.07717,0.95173,0.91413,0.96907,0.7776,0.95385,0.91616,0.97158,0.71899,0.76974,1.29263,0.43751,1.08029,0.001043,0.001043,0.001043
147,4982.83,0.78684,1.449,0.57901,1.08068,0.94599,0.92378,0.96967,0.77946,0.9534,0.92175,0.97097,0.72124,0.76441,1.2886,0.43819,1.07444,0.0010364,0.0010364,0.0010364
148,5015.04,0.77468,1.41759,0.55849,1.06727,0.95105,0.92175,0.97023,0.78107,0.95149,0.9253,0.97055,0.72364,0.76237,1.28372,0.43744,1.07465,0.0010298,0.0010298,0.0010298
149,5047.26,0.77893,1.42525,0.55902,1.07207,0.95368,0.91311,0.96913,0.78188,0.94967,0.92051,0.97014,0.72471,0.75742,1.28321,0.43603,1.07018,0.0010232,0.0010232,0.0010232
150,5079.76,0.77287,1.4147,0.55718,1.06567,0.93901,0.92937,0.96953,0.78117,0.95417,0.92044,0.97085,0.72535,0.75513,1.28248,0.43076,1.06794,0.0010166,0.0010166,0.0010166
151,5112.55,0.7795,1.4313,0.56359,1.07536,0.9488,0.9253,0.97096,0.78473,0.95499,0.92124,0.97137,0.72502,0.7508,1.27711,0.42666,1.0652,0.00101,0.00101,0.00101
152,5145.46,0.78193,1.42821,0.55561,1.07254,0.94596,0.93191,0.97125,0.78228,0.95002,0.92717,0.97155,0.72249,0.75181,1.27733,0.42809,1.06855,0.0010034,0.0010034,0.0010034
153,5177.57,0.78167,1.43153,0.55683,1.06848,0.95424,0.92177,0.9708,0.78441,0.95479,0.92278,0.97087,0.72318,0.75059,1.27492,0.42849,1.06215,0.0009968,0.0009968,0.0009968
154,5209.73,0.75958,1.41133,0.54556,1.05955,0.9573,0.92276,0.97072,0.78647,0.9573,0.92276,0.97066,0.72352,0.75001,1.27072,0.42948,1.06235,0.0009902,0.0009902,0.0009902
155,5242.71,0.7673,1.41372,0.54625,1.06559,0.95458,0.92226,0.97026,0.78505,0.95573,0.92073,0.96976,0.72543,0.75217,1.27355,0.42735,1.06492,0.0009836,0.0009836,0.0009836
156,5274.9,0.76466,1.40242,0.54496,1.05914,0.95662,0.9253,0.9722,0.78643,0.95636,0.9253,0.97133,0.7261,0.74931,1.26935,0.4235,1.06249,0.000977,0.000977,0.000977
157,5307.2,0.76849,1.40214,0.55465,1.06552,0.9569,0.92886,0.97224,0.78809,0.95677,0.92886,0.97127,0.72838,0.74774,1.26411,0.41835,1.06336,0.0009704,0.0009704,0.0009704
158,5339.83,0.76649,1.41414,0.54334,1.06225,0.95536,0.92886,0.97265,0.78814,0.95484,0.92835,0.97287,0.72777,0.74834,1.26528,0.42234,1.06333,0.0009638,0.0009638,0.0009638
159,5372.3,0.76651,1.40782,0.54533,1.06325,0.94824,0.93089,0.97072,0.78734,0.94714,0.93191,0.97059,0.72749,0.74606,1.26325,0.42079,1.0604,0.0009572,0.0009572,0.0009572
160,5404.99,0.75191,1.38008,0.52984,1.05581,0.9459,0.93292,0.9713,0.78821,0.94357,0.93463,0.97105,0.72837,0.74456,1.26078,0.4218,1.05836,0.0009506,0.0009506,0.0009506
161,5437.38,0.76809,1.41026,0.54469,1.0586,0.9491,0.93191,0.97331,0.78943,0.9491,0.93191,0.9716,0.73025,0.7446,1.25857,0.42167,1.05775,0.000944,0.000944,0.000944
162,5469.73,0.76496,1.39727,0.5467,1.06192,0.95056,0.92734,0.97353,0.78916,0.94973,0.93242,0.97175,0.72917,0.74113,1.2605,0.42099,1.05464,0.0009374,0.0009374,0.0009374
163,5501.95,0.76155,1.39712,0.53457,1.05947,0.94922,0.93445,0.97364,0.7901,0.94922,0.93445,0.97162,0.73001,0.73708,1.25829,0.41932,1.05318,0.0009308,0.0009308,0.0009308
164,5534.07,0.75048,1.38975,0.53668,1.05144,0.95121,0.92785,0.97402,0.79156,0.95069,0.92734,0.97201,0.72959,0.7332,1.25589,0.41776,1.05061,0.0009242,0.0009242,0.0009242
165,5566.88,0.75815,1.39851,0.53972,1.06076,0.96095,0.92537,0.9742,0.79249,0.95968,0.9253,0.9727,0.73223,0.73265,1.25188,0.41345,1.05187,0.0009176,0.0009176,0.0009176
166,5599.41,0.75039,1.38509,0.52961,1.05622,0.95415,0.93062,0.97412,0.7945,0.95315,0.93037,0.97297,0.73305,0.73085,1.25007,0.41164,1.05107,0.000911,0.000911,0.000911
167,5631.89,0.75676,1.39786,0.54104,1.05225,0.95936,0.92365,0.97334,0.79356,0.96131,0.92166,0.97284,0.73415,0.73066,1.24933,0.40914,1.05031,0.0009044,0.0009044,0.0009044
168,5664.37,0.74715,1.37571,0.53328,1.05028,0.95895,0.92595,0.97318,0.79425,0.95932,0.92276,0.97197,0.7333,0.73005,1.24762,0.4095,1.04958,0.0008978,0.0008978,0.0008978
169,5696.59,0.7469,1.3808,0.53106,1.0518,0.96252,0.92638,0.97372,0.79398,0.96199,0.92587,0.97287,0.73261,0.73163,1.24694,0.41101,1.04943,0.0008912,0.0008912,0.0008912
170,5729.37,0.73693,1.36661,0.51805,1.04903,0.95842,0.92988,0.97362,0.7945,0.95635,0.92937,0.97373,0.73307,0.73176,1.24559,0.41228,1.04862,0.0008846,0.0008846,0.0008846
171,5762.03,0.74257,1.36247,0.52233,1.04957,0.96099,0.92785,0.97317,0.79478,0.95993,0.92683,0.97235,0.73363,0.73073,1.24249,0.40909,1.04924,0.000878,0.000878,0.000878
172,5794.63,0.74208,1.3704,0.52271,1.04667,0.95678,0.93362,0.97358,0.79431,0.95725,0.93039,0.972,0.73369,0.72917,1.24205,0.40674,1.04999,0.0008714,0.0008714,0.0008714
173,5827.46,0.74383,1.37576,0.52227,1.04961,0.95487,0.93547,0.97403,0.7956,0.95278,0.93293,0.97311,0.73453,0.72848,1.24123,0.40622,1.04923,0.0008648,0.0008648,0.0008648
174,5859.84,0.73736,1.36125,0.51932,1.04478,0.95124,0.93699,0.97416,0.79643,0.95048,0.93699,0.9737,0.73358,0.72722,1.23923,0.4065,1.04827,0.0008582,0.0008582,0.0008582
175,5892.3,0.73837,1.36988,0.51827,1.05067,0.95285,0.9345,0.9751,0.79679,0.95384,0.93547,0.97479,0.73563,0.72351,1.23624,0.40597,1.04485,0.0008516,0.0008516,0.0008516
176,5924.61,0.72945,1.35147,0.51281,1.04356,0.95673,0.93259,0.97403,0.79665,0.95426,0.93699,0.97557,0.73552,0.72475,1.23535,0.40587,1.04575,0.000845,0.000845,0.000845
177,5957.16,0.72628,1.36103,0.50897,1.04123,0.9585,0.92835,0.97433,0.79618,0.9581,0.92957,0.97585,0.73616,0.72291,1.23598,0.40293,1.04456,0.0008384,0.0008384,0.0008384
178,5989.77,0.73308,1.35821,0.51638,1.04432,0.95948,0.92785,0.97488,0.7978,0.95928,0.92734,0.9755,0.7369,0.72011,1.23505,0.40286,1.04208,0.0008318,0.0008318,0.0008318
179,6022.77,0.72012,1.34626,0.5042,1.03869,0.95812,0.92886,0.9745,0.79759,0.95616,0.92937,0.97512,0.73752,0.71971,1.23414,0.40344,1.04121,0.0008252,0.0008252,0.0008252
180,6055.59,0.73077,1.37236,0.51502,1.04267,0.95958,0.92876,0.97385,0.79841,0.9567,0.93039,0.97529,0.7385,0.71652,1.23067,0.40212,1.03984,0.0008186,0.0008186,0.0008186
181,6087.76,0.73522,1.36932,0.51878,1.047,0.96292,0.92734,0.97522,0.79952,0.95814,0.92886,0.97541,0.73865,0.71692,1.22929,0.40275,1.0399,0.000812,0.000812,0.000812
182,6119.57,0.73203,1.35736,0.5179,1.04169,0.95812,0.92995,0.97461,0.79936,0.95864,0.93046,0.97557,0.74016,0.71701,1.22705,0.40303,1.03965,0.0008054,0.0008054,0.0008054
183,6151.87,0.73441,1.35808,0.51677,1.04868,0.95965,0.93048,0.97438,0.80016,0.96017,0.93099,0.97528,0.73949,0.7142,1.22636,0.40255,1.03844,0.0007988,0.0007988,0.0007988
184,6184.48,0.72289,1.34514,0.50819,1.04586,0.95927,0.93356,0.97422,0.79953,0.95908,0.93293,0.97507,0.73881,0.71337,1.22499,0.40423,1.03881,0.0007922,0.0007922,0.0007922
185,6217.11,0.7321,1.36501,0.5143,1.0434,0.96042,0.93293,0.97403,0.80087,0.95974,0.9326,0.9751,0.73865,0.7131,1.22312,0.40427,1.03837,0.0007856,0.0007856,0.0007856
186,6249.67,0.72853,1.34874,0.50964,1.04071,0.95975,0.93039,0.97377,0.80154,0.96027,0.93089,0.97678,0.74037,0.71158,1.22159,0.40408,1.03576,0.000779,0.000779,0.000779
187,6282.17,0.72026,1.34389,0.50908,1.03279,0.9578,0.93406,0.97376,0.80073,0.95832,0.93457,0.97667,0.74198,0.71071,1.22022,0.4031,1.03479,0.0007724,0.0007724,0.0007724
188,6314.48,0.72113,1.33965,0.50645,1.03548,0.95148,0.94004,0.97438,0.80155,0.95215,0.94037,0.97609,0.74155,0.70994,1.21909,0.40361,1.0336,0.0007658,0.0007658,0.0007658
189,6346.94,0.71983,1.34788,0.50248,1.03535,0.95401,0.93801,0.97448,0.80191,0.9549,0.93953,0.9757,0.74266,0.7089,1.21825,0.40314,1.03342,0.0007592,0.0007592,0.0007592
190,6379.53,0.70967,1.34809,0.49596,1.03388,0.95897,0.92886,0.97488,0.80256,0.96112,0.92785,0.97619,0.74271,0.70851,1.21807,0.40095,1.03363,0.0007526,0.0007526,0.0007526
191,6412.22,0.71341,1.32632,0.50475,1.03965,0.95981,0.92785,0.97518,0.8034,0.96139,0.92937,0.97538,0.74307,0.70718,1.21698,0.39966,1.03212,0.000746,0.000746,0.000746
192,6445.21,0.71787,1.32848,0.50058,1.03887,0.96273,0.92785,0.97428,0.80453,0.96378,0.92886,0.9758,0.74401,0.70591,1.21563,0.39788,1.03092,0.0007394,0.0007394,0.0007394
193,6477.47,0.70867,1.31589,0.48953,1.02928,0.96496,0.92734,0.97452,0.80462,0.96654,0.92835,0.97549,0.7455,0.70426,1.21521,0.39885,1.02925,0.0007328,0.0007328,0.0007328
194,6509.79,0.71365,1.32333,0.49364,1.03167,0.9641,0.92785,0.9746,0.80644,0.96516,0.92886,0.97567,0.74546,0.70395,1.21581,0.39722,1.02979,0.0007262,0.0007262,0.0007262
195,6542.13,0.71201,1.32294,0.50064,1.0253,0.95951,0.92988,0.9746,0.80537,0.96261,0.92892,0.97596,0.74458,0.7026,1.2141,0.39675,1.02861,0.0007196,0.0007196,0.0007196
196,6574.54,0.70826,1.33038,0.49274,1.02634,0.95686,0.9314,0.97472,0.80628,0.9587,0.93181,0.97574,0.74519,0.7016,1.21266,0.39658,1.02883,0.000713,0.000713,0.000713
197,6606.87,0.70482,1.32135,0.49161,1.03044,0.95813,0.9314,0.97441,0.80712,0.95866,0.93191,0.97529,0.74523,0.70138,1.21178,0.3962,1.02858,0.0007064,0.0007064,0.0007064
198,6639.18,0.70305,1.3194,0.4953,1.02856,0.95764,0.9314,0.97437,0.80644,0.95778,0.93191,0.97547,0.74578,0.70012,1.21108,0.39484,1.02829,0.0006998,0.0006998,0.0006998
199,6671.92,0.6897,1.29757,0.47932,1.02356,0.95961,0.92959,0.97425,0.80674,0.96014,0.9301,0.97489,0.7466,0.69929,1.21045,0.3949,1.02749,0.0006932,0.0006932,0.0006932
200,6704.61,0.70162,1.3084,0.48738,1.02618,0.96013,0.93089,0.97447,0.80626,0.96066,0.93067,0.9751,0.74697,0.70005,1.20976,0.39548,1.0279,0.0006866,0.0006866,0.0006866
201,6737.03,0.70382,1.32325,0.48505,1.03074,0.94628,0.94309,0.97457,0.80676,0.94739,0.94411,0.9759,0.7466,0.69886,1.20844,0.39522,1.02635,0.00068,0.00068,0.00068
202,6769.63,0.69963,1.31791,0.49018,1.02257,0.94795,0.9439,0.97474,0.80817,0.9506,0.94157,0.97553,0.74677,0.69658,1.20656,0.39464,1.0241,0.0006734,0.0006734,0.0006734
203,6801.81,0.70233,1.30723,0.49515,1.02915,0.9513,0.94106,0.97491,0.80746,0.954,0.93788,0.97556,0.74681,0.69524,1.20589,0.39416,1.02352,0.0006668,0.0006668,0.0006668
204,6834.34,0.69567,1.29659,0.48501,1.01902,0.95776,0.93496,0.9748,0.80788,0.96317,0.93011,0.97562,0.74734,0.69373,1.20468,0.39353,1.02225,0.0006602,0.0006602,0.0006602
205,6867.21,0.68932,1.29563,0.47457,1.01902,0.95971,0.93205,0.97464,0.8079,0.96233,0.9314,0.97544,0.74652,0.69317,1.20335,0.39297,1.02217,0.0006536,0.0006536,0.0006536
206,6899.73,0.69485,1.29198,0.4784,1.0209,0.95887,0.93576,0.97482,0.80831,0.96327,0.93293,0.97586,0.74719,0.69301,1.20172,0.39252,1.02213,0.000647,0.000647,0.000647
207,6932.35,0.69739,1.29491,0.4796,1.02684,0.95594,0.93703,0.97482,0.80962,0.9601,0.93598,0.97593,0.74779,0.69224,1.20101,0.39112,1.02192,0.0006404,0.0006404,0.0006404
208,6964.99,0.69081,1.29293,0.47823,1.02066,0.95733,0.93475,0.97499,0.81043,0.96253,0.93343,0.97551,0.74825,0.69076,1.20027,0.38983,1.02047,0.0006338,0.0006338,0.0006338
209,6997.95,0.68905,1.30402,0.47845,1.02236,0.95975,0.933,0.97545,0.80974,0.9608,0.93402,0.97574,0.74804,0.68911,1.20001,0.38929,1.01958,0.0006272,0.0006272,0.0006272
210,7030.02,0.68897,1.29928,0.47445,1.02323,0.95893,0.93598,0.97535,0.81011,0.95997,0.93699,0.97636,0.74794,0.68891,1.19973,0.38868,1.01947,0.0006206,0.0006206,0.0006206
211,7062.11,0.69349,1.30914,0.47965,1.02074,0.96176,0.93293,0.97541,0.81118,0.96333,0.93445,0.97644,0.74856,0.68848,1.19917,0.38852,1.01968,0.000614,0.000614,0.000614
212,7093.84,0.69372,1.29373,0.47946,1.02155,0.95878,0.93366,0.97574,0.8115,0.96042,0.93707,0.97675,0.7493,0.68857,1.19829,0.38827,1.02036,0.0006074,0.0006074,0.0006074
213,7126.07,0.68689,1.29962,0.48147,1.02366,0.96057,0.93547,0.97589,0.81181,0.96194,0.93699,0.97639,0.74926,0.68788,1.19666,0.38832,1.01987,0.0006008,0.0006008,0.0006008
214,7159.25,0.68107,1.27993,0.46635,1.01538,0.9624,0.93496,0.97591,0.81231,0.9645,0.93699,0.97704,0.74969,0.68581,1.19559,0.38771,1.01828,0.0005942,0.0005942,0.0005942
215,7191.95,0.68485,1.29871,0.47067,1.01714,0.96256,0.93547,0.9762,0.81354,0.96517,0.93801,0.97724,0.7502,0.68431,1.19479,0.38717,1.01697,0.0005876,0.0005876,0.0005876
216,7224.47,0.68387,1.29348,0.47336,1.01764,0.96308,0.93496,0.97604,0.81287,0.96465,0.93648,0.97651,0.75045,0.68339,1.19387,0.38553,1.01656,0.000581,0.000581,0.000581
217,7257.32,0.68266,1.29297,0.47312,1.01542,0.96625,0.93117,0.97566,0.81306,0.96889,0.93371,0.9772,0.75125,0.68327,1.19311,0.3854,1.01681,0.0005744,0.0005744,0.0005744
218,7289.52,0.68208,1.27806,0.46397,1.01342,0.95042,0.94488,0.97586,0.8138,0.96711,0.93445,0.97722,0.75125,0.68263,1.19203,0.38554,1.01608,0.0005678,0.0005678,0.0005678
219,7322.06,0.68549,1.28647,0.46829,1.01893,0.96404,0.93089,0.9756,0.81375,0.96667,0.93343,0.97714,0.75129,0.68249,1.19161,0.38456,1.01573,0.0005612,0.0005612,0.0005612
220,7354.33,0.67896,1.27475,0.46867,1.01896,0.9652,0.93293,0.97552,0.81418,0.96731,0.93496,0.9771,0.75176,0.682,1.19093,0.38541,1.0155,0.0005546,0.0005546,0.0005546
221,7386.8,0.67688,1.27334,0.46141,1.01862,0.96479,0.93394,0.97566,0.81369,0.96636,0.93547,0.97717,0.75191,0.68201,1.19034,0.38491,1.01558,0.000548,0.000548,0.000548
222,7419.66,0.67341,1.26546,0.46129,1.01203,0.96291,0.93662,0.97586,0.81413,0.96537,0.93598,0.9772,0.75212,0.68147,1.18992,0.38382,1.01527,0.0005414,0.0005414,0.0005414
223,7452.5,0.67483,1.27214,0.46001,1.01342,0.96323,0.93547,0.97539,0.81501,0.96714,0.93496,0.97704,0.75296,0.68177,1.18944,0.38375,1.01554,0.0005348,0.0005348,0.0005348
224,7485.21,0.67742,1.27174,0.46538,1.01537,0.96449,0.93547,0.97553,0.81545,0.96834,0.93547,0.97749,0.75279,0.68151,1.18884,0.38393,1.01557,0.0005282,0.0005282,0.0005282
225,7517.91,0.6755,1.26207,0.45734,1.01841,0.9639,0.93617,0.97629,0.81467,0.96743,0.93567,0.97754,0.75255,0.68117,1.18883,0.38331,1.01543,0.0005216,0.0005216,0.0005216
226,7550.59,0.67968,1.27809,0.46693,1.01048,0.96437,0.93514,0.97618,0.8148,0.96616,0.93547,0.97746,0.75212,0.68056,1.18851,0.38301,1.01521,0.000515,0.000515,0.000515
227,7582.88,0.66971,1.26749,0.45978,1.00939,0.96523,0.93547,0.9759,0.81457,0.96742,0.93542,0.97743,0.75236,0.68002,1.18776,0.38235,1.01531,0.0005084,0.0005084,0.0005084
228,7615.67,0.67038,1.2654,0.45831,1.01482,0.96589,0.93518,0.9757,0.81471,0.96896,0.93586,0.97751,0.75279,0.67959,1.18701,0.38165,1.01535,0.0005018,0.0005018,0.0005018
229,7648.14,0.67053,1.27041,0.46445,1.0114,0.96563,0.93547,0.97572,0.81455,0.96701,0.93648,0.97748,0.75268,0.67884,1.18673,0.38124,1.01487,0.0004952,0.0004952,0.0004952
230,7680.59,0.66411,1.27208,0.4571,1.0091,0.96627,0.93496,0.97597,0.81445,0.96854,0.93598,0.97749,0.75229,0.6784,1.18613,0.38037,1.01468,0.0004886,0.0004886,0.0004886
231,7713.09,0.66434,1.2594,0.45454,1.0065,0.96765,0.93496,0.97592,0.81483,0.96977,0.93598,0.97734,0.75308,0.67711,1.18584,0.3799,1.01387,0.000482,0.000482,0.000482
232,7745.55,0.66728,1.27018,0.45888,1.0042,0.96976,0.93343,0.97602,0.81525,0.97247,0.93445,0.97735,0.75335,0.67579,1.18456,0.37943,1.01337,0.0004754,0.0004754,0.0004754
233,7777.9,0.6661,1.26147,0.4598,1.01194,0.96921,0.93394,0.97601,0.81531,0.97353,0.93437,0.97735,0.75373,0.67478,1.18397,0.37911,1.01302,0.0004688,0.0004688,0.0004688
234,7810.31,0.66941,1.25599,0.45847,1.01049,0.97172,0.93343,0.97621,0.81583,0.97368,0.93445,0.97738,0.75328,0.67433,1.18357,0.37864,1.01287,0.0004622,0.0004622,0.0004622
235,7842.7,0.66228,1.25393,0.45775,1.00608,0.97197,0.9314,0.97622,0.81638,0.97352,0.93496,0.97736,0.75309,0.67361,1.18295,0.37838,1.01253,0.0004556,0.0004556,0.0004556
236,7875.43,0.66001,1.24525,0.44937,1.00335,0.9699,0.93394,0.97619,0.81672,0.97455,0.93409,0.97734,0.75327,0.67312,1.18243,0.37823,1.01219,0.000449,0.000449,0.000449
237,7907.66,0.66237,1.25011,0.45458,1.0075,0.9684,0.93419,0.97627,0.8165,0.97517,0.93394,0.97736,0.75376,0.67268,1.18201,0.37815,1.01205,0.0004424,0.0004424,0.0004424
238,7940.41,0.65748,1.24403,0.44991,1.00237,0.97449,0.93185,0.97625,0.81624,0.97662,0.9338,0.9774,0.75444,0.67241,1.18161,0.37769,1.01178,0.0004358,0.0004358,0.0004358
239,7973.63,0.65593,1.24665,0.44351,1.00375,0.96833,0.93547,0.97652,0.81642,0.97518,0.93496,0.97747,0.75513,0.67157,1.18132,0.37726,1.01115,0.0004292,0.0004292,0.0004292
240,8006.22,0.65923,1.25333,0.45313,1.00099,0.97399,0.93222,0.97648,0.81588,0.97557,0.93349,0.97769,0.755,0.67095,1.18083,0.37698,1.01078,0.0004226,0.0004226,0.0004226
241,8038.8,0.65527,1.24409,0.449,1.00861,0.97414,0.93191,0.97657,0.8162,0.97573,0.93343,0.9777,0.75472,0.66996,1.18013,0.37691,1.01007,0.000416,0.000416,0.000416
242,8070.81,0.65132,1.2268,0.44466,1.00328,0.97331,0.93242,0.97656,0.81684,0.9749,0.93394,0.97783,0.75524,0.6694,1.17954,0.37677,1.00972,0.0004094,0.0004094,0.0004094
243,8103.66,0.66303,1.25017,0.44967,1.0027,0.97348,0.93275,0.97644,0.81714,0.97508,0.93428,0.97788,0.75513,0.66927,1.17911,0.37688,1.00979,0.0004028,0.0004028,0.0004028
244,8136.51,0.6541,1.24814,0.44846,1.00179,0.97346,0.93293,0.97645,0.81742,0.97505,0.93445,0.97787,0.75538,0.66862,1.17856,0.37707,1.00926,0.0003962,0.0003962,0.0003962
245,8169.25,0.6487,1.24395,0.43951,0.99723,0.97342,0.93293,0.97652,0.81817,0.97453,0.93547,0.978,0.75538,0.66804,1.17788,0.37744,1.00879,0.0003896,0.0003896,0.0003896
246,8201.52,0.65592,1.23322,0.4498,1.00443,0.97394,0.93242,0.97667,0.81886,0.97553,0.93394,0.97787,0.75523,0.66727,1.17782,0.37723,1.00832,0.000383,0.000383,0.000383
247,8233.63,0.64364,1.2275,0.43578,0.99782,0.97347,0.93215,0.97687,0.81886,0.97506,0.93377,0.97781,0.75514,0.66701,1.17749,0.3768,1.00824,0.0003764,0.0003764,0.0003764
248,8266.02,0.64767,1.22897,0.44174,0.99769,0.97448,0.93152,0.97693,0.81897,0.97545,0.93394,0.97765,0.75583,0.66617,1.17719,0.37606,1.00791,0.0003698,0.0003698,0.0003698
249,8298.47,0.64458,1.22236,0.43819,0.99785,0.97447,0.93095,0.97693,0.81886,0.97562,0.93293,0.97752,0.75641,0.66587,1.17681,0.37572,1.00776,0.0003632,0.0003632,0.0003632
250,8331.26,0.64791,1.2359,0.44109,0.99684,0.97437,0.93191,0.97687,0.81921,0.97544,0.93293,0.97757,0.75641,0.66552,1.17679,0.37567,1.00774,0.0003566,0.0003566,0.0003566
251,8363.75,0.64854,1.23382,0.44207,1.00335,0.97439,0.93191,0.97696,0.82003,0.97545,0.93293,0.97794,0.75655,0.66543,1.17655,0.37573,1.0078,0.00035,0.00035,0.00035
252,8396.39,0.64335,1.22098,0.43707,1.00079,0.97398,0.93184,0.97692,0.81973,0.97504,0.93285,0.97787,0.75662,0.66543,1.17624,0.37569,1.00808,0.0003434,0.0003434,0.0003434
253,8429.1,0.6403,1.21432,0.43569,0.99772,0.97346,0.93195,0.97692,0.82064,0.97399,0.93246,0.97751,0.75705,0.66485,1.17576,0.37559,1.00765,0.0003368,0.0003368,0.0003368
254,8461.52,0.64617,1.23319,0.44413,0.99973,0.97347,0.93222,0.97688,0.82015,0.974,0.93273,0.97747,0.75734,0.66475,1.17575,0.37554,1.00784,0.0003302,0.0003302,0.0003302
255,8494.12,0.63506,1.22706,0.43587,0.99508,0.97348,0.93253,0.97695,0.82047,0.97401,0.93304,0.97753,0.75784,0.66501,1.17553,0.37551,1.00795,0.0003236,0.0003236,0.0003236
256,8526.62,0.64399,1.20853,0.43636,0.99774,0.974,0.93287,0.97703,0.82091,0.97453,0.93338,0.9775,0.75808,0.66495,1.17526,0.37491,1.00793,0.000317,0.000317,0.000317
257,8558.67,0.63791,1.22486,0.43526,0.99394,0.97399,0.93244,0.977,0.82082,0.97452,0.93295,0.97745,0.75793,0.66462,1.17514,0.37456,1.0078,0.0003104,0.0003104,0.0003104
258,8591.23,0.63017,1.2239,0.43081,0.99159,0.974,0.93271,0.97709,0.82085,0.97453,0.93322,0.97753,0.75783,0.66395,1.17485,0.3745,1.00754,0.0003038,0.0003038,0.0003038
259,8624.29,0.6419,1.22645,0.43642,1.00055,0.974,0.93286,0.9771,0.82148,0.97453,0.93337,0.97762,0.75836,0.66371,1.17448,0.37454,1.00721,0.0002972,0.0002972,0.0002972
