epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
260,11239.3,0.45369,0.85086,0.2933,0.91703,0.98239,0.96405,0.98292,0.88831,0.98264,0.96392,0.98379,0.82177,0.464,0.94004,0.26878,0.90056,0.001453,0.001453,0.001453
261,11281.7,0.44808,0.83418,0.29173,0.9136,0.98269,0.96443,0.98297,0.88888,0.98291,0.9643,0.98384,0.82282,0.46371,0.93966,0.26915,0.90061,0.00142,0.00142,0.00142
262,11323.2,0.4422,0.84462,0.29227,0.91237,0.98269,0.96443,0.98299,0.8889,0.98322,0.96443,0.98385,0.82298,0.46346,0.9391,0.26894,0.90053,0.001387,0.001387,0.001387
263,11365.5,0.44675,0.8471,0.29232,0.91588,0.98262,0.96494,0.98305,0.88894,0.98292,0.96524,0.98391,0.82304,0.46315,0.93862,0.269,0.90055,0.001354,0.001354,0.001354
264,11407.5,0.44298,0.83684,0.29186,0.9155,0.98292,0.96474,0.98308,0.8886,0.98312,0.96494,0.9839,0.82288,0.46275,0.93776,0.26926,0.90052,0.001321,0.001321,0.001321
265,11449.4,0.44441,0.84019,0.28956,0.91454,0.98205,0.96443,0.98303,0.88874,0.98273,0.96494,0.98388,0.823,0.46241,0.93749,0.26905,0.90044,0.001288,0.001288,0.001288
266,11491.6,0.44703,0.83632,0.29112,0.91682,0.98204,0.96443,0.98306,0.88988,0.98242,0.96535,0.98403,0.8232,0.46228,0.93702,0.26905,0.9004,0.001255,0.001255,0.001255
267,11533.8,0.44593,0.83697,0.29485,0.9153,0.98239,0.96355,0.98306,0.89002,0.98291,0.96446,0.98398,0.82315,0.46215,0.93658,0.26936,0.90045,0.001222,0.001222,0.001222
268,11576,0.44274,0.8283,0.28393,0.91459,0.98238,0.96322,0.98304,0.88993,0.98291,0.96443,0.98397,0.82304,0.46191,0.93632,0.2693,0.90043,0.001189,0.001189,0.001189
269,11618.2,0.43822,0.83773,0.28737,0.91324,0.98239,0.9635,0.98305,0.89005,0.98291,0.96437,0.98397,0.82306,0.46189,0.93577,0.2688,0.90036,0.001156,0.001156,0.001156
270,11660.8,0.44019,0.82617,0.2846,0.91515,0.98237,0.96392,0.98302,0.88993,0.98291,0.96446,0.9839,0.82311,0.46187,0.93549,0.26888,0.9003,0.001123,0.001123,0.001123
271,11703.2,0.4388,0.82207,0.28498,0.91463,0.98239,0.96371,0.98307,0.89006,0.9829,0.96408,0.98393,0.82336,0.46169,0.93574,0.26904,0.9001,0.00109,0.00109,0.00109
272,11745.2,0.43608,0.82694,0.28708,0.91337,0.98188,0.96373,0.98307,0.88973,0.98316,0.96341,0.98395,0.82349,0.46142,0.93554,0.26902,0.89999,0.001057,0.001057,0.001057
273,11787,0.43526,0.83803,0.28582,0.90821,0.98188,0.96376,0.98312,0.89031,0.98339,0.96341,0.98395,0.82378,0.46101,0.93507,0.26872,0.89977,0.001024,0.001024,0.001024
274,11828.8,0.43596,0.81643,0.28062,0.91385,0.9798,0.96596,0.98366,0.89001,0.9835,0.96291,0.98394,0.8235,0.46071,0.9346,0.26824,0.89983,0.000991,0.000991,0.000991
275,11871,0.43596,0.82922,0.28195,0.91361,0.97989,0.96557,0.98363,0.89022,0.98338,0.96291,0.98392,0.82396,0.46057,0.93452,0.26744,0.89977,0.000958,0.000958,0.000958
276,11912.8,0.43316,0.81602,0.28382,0.91199,0.97965,0.96596,0.98361,0.89026,0.98593,0.96131,0.98398,0.82425,0.46022,0.93425,0.2675,0.89982,0.000925,0.000925,0.000925
277,11954.9,0.43377,0.82931,0.28301,0.91253,0.97855,0.96646,0.98361,0.89025,0.98594,0.96191,0.98398,0.82487,0.45999,0.93393,0.26804,0.89959,0.000892,0.000892,0.000892
278,11996.9,0.4273,0.81688,0.27841,0.90721,0.97891,0.96693,0.9836,0.89039,0.98594,0.96209,0.98403,0.82511,0.45957,0.93366,0.2678,0.89941,0.000859,0.000859,0.000859
279,12039.3,0.42508,0.8087,0.27719,0.90961,0.97841,0.96705,0.9835,0.89023,0.98594,0.96196,0.984,0.82456,0.45936,0.93353,0.26776,0.89939,0.000826,0.000826,0.000826
280,12081.7,0.4242,0.81395,0.27372,0.90921,0.9777,0.9685,0.98347,0.89032,0.98594,0.96181,0.98398,0.82489,0.4591,0.9339,0.2663,0.89938,0.000793,0.000793,0.000793
281,12124.1,0.43097,0.80801,0.28116,0.90888,0.97815,0.9685,0.98347,0.89035,0.98594,0.96217,0.98401,0.82529,0.45877,0.93373,0.26602,0.89928,0.00076,0.00076,0.00076
282,12166.6,0.43318,0.82313,0.28085,0.91206,0.97837,0.9685,0.98343,0.89079,0.98594,0.96232,0.98397,0.82541,0.45835,0.93298,0.26575,0.89909,0.000727,0.000727,0.000727
283,12208.7,0.42399,0.81015,0.27328,0.91056,0.97793,0.96814,0.98329,0.89095,0.98594,0.96228,0.98403,0.82521,0.45823,0.93272,0.26518,0.89906,0.000694,0.000694,0.000694
284,12251.1,0.42733,0.81263,0.27455,0.90784,0.97793,0.96818,0.9831,0.89032,0.98595,0.96273,0.98401,0.825,0.45786,0.93227,0.26542,0.89911,0.000661,0.000661,0.000661
285,12292.6,0.43152,0.81651,0.27964,0.91326,0.97793,0.96804,0.98339,0.89043,0.98594,0.9623,0.98398,0.82525,0.45805,0.93247,0.26531,0.89931,0.000628,0.000628,0.000628
286,12335.1,0.42585,0.80893,0.27634,0.90906,0.97802,0.96799,0.98312,0.89007,0.98594,0.96291,0.98389,0.82565,0.45785,0.93236,0.26509,0.89947,0.000595,0.000595,0.000595
287,12377.1,0.41721,0.79915,0.27011,0.90866,0.97832,0.96799,0.98309,0.89083,0.98595,0.9626,0.98385,0.826,0.45802,0.9322,0.26454,0.89961,0.000562,0.000562,0.000562
288,12419,0.41811,0.79969,0.27318,0.90697,0.97846,0.96799,0.98305,0.89008,0.98574,0.96291,0.98385,0.82596,0.45816,0.93134,0.26422,0.8999,0.000529,0.000529,0.000529
289,12460.9,0.42213,0.80426,0.27513,0.90846,0.97861,0.96799,0.98307,0.89015,0.98579,0.96291,0.98387,0.82576,0.45797,0.93124,0.26409,0.89985,0.000496,0.000496,0.000496
290,12502.9,0.41942,0.80174,0.27083,0.90721,0.97888,0.96799,0.98301,0.8908,0.985,0.96291,0.98379,0.82589,0.4575,0.93022,0.26382,0.89966,0.000463,0.000463,0.000463
291,12576.8,0.32408,0.6957,0.20923,0.86438,0.97893,0.96785,0.98313,0.89059,0.98443,0.96392,0.98382,0.82522,0.45737,0.93035,0.26426,0.89961,0.00043,0.00043,0.00043
292,12619,0.30855,0.66401,0.201,0.85184,0.97912,0.96799,0.98359,0.89066,0.98413,0.96392,0.98377,0.82532,0.45708,0.93029,0.26413,0.8995,0.000397,0.000397,0.000397
293,12661.3,0.30071,0.65389,0.19348,0.84718,0.98393,0.96452,0.98358,0.88977,0.98411,0.96392,0.98372,0.82528,0.45676,0.93025,0.26431,0.89909,0.000364,0.000364,0.000364
294,12703.7,0.3033,0.65489,0.19393,0.8524,0.97842,0.96778,0.9829,0.89039,0.98422,0.96392,0.9837,0.82506,0.45638,0.93027,0.26437,0.89905,0.000331,0.000331,0.000331
295,12745.8,0.29215,0.64414,0.18965,0.8472,0.9833,0.96392,0.98291,0.88973,0.98402,0.96392,0.98379,0.82536,0.45612,0.9292,0.26398,0.89898,0.000298,0.000298,0.000298
296,12788,0.29372,0.64576,0.18998,0.84921,0.98379,0.96443,0.98355,0.88965,0.98392,0.96408,0.98379,0.82482,0.45595,0.92927,0.26393,0.89893,0.000265,0.000265,0.000265
297,12830.7,0.29097,0.6409,0.18862,0.84757,0.9833,0.96494,0.98353,0.8895,0.98406,0.96392,0.98377,0.82497,0.45556,0.92922,0.2637,0.89884,0.000232,0.000232,0.000232
298,12872.9,0.2911,0.6414,0.18596,0.84482,0.98323,0.96494,0.98352,0.88959,0.98444,0.96439,0.98376,0.82508,0.45522,0.92922,0.26358,0.89874,0.000199,0.000199,0.000199
299,12915,0.28417,0.63872,0.18428,0.84156,0.98342,0.96458,0.98349,0.88959,0.9839,0.96443,0.9837,0.82492,0.45517,0.92931,0.26328,0.89861,0.000166,0.000166,0.000166
300,12957,0.28543,0.63198,0.18371,0.84446,0.98342,0.96446,0.98346,0.88946,0.98391,0.96443,0.98372,0.82503,0.45559,0.93009,0.26344,0.89931,0.000133,0.000133,0.000133
