epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,3578.96,0.70615,1.27794,0.49627,1.03516,0.96538,0.9314,0.97552,0.8153,0.9714,0.93191,0.97816,0.75386,0.68449,1.16632,0.39226,1.01657,0.007261,0.007261,0.007261
85,3621.15,0.71082,1.28633,0.50046,1.03793,0.95274,0.94241,0.97411,0.8115,0.95377,0.94355,0.97623,0.74802,0.68656,1.19654,0.39927,1.02301,0.007228,0.007228,0.007228
86,3663.52,0.70788,1.27621,0.49659,1.03433,0.96737,0.94512,0.97975,0.81707,0.96888,0.94614,0.98057,0.75498,0.68698,1.17581,0.38257,1.02071,0.007195,0.007195,0.007195
87,3706.08,0.70188,1.25288,0.48844,1.03393,0.96318,0.94388,0.97922,0.81748,0.96573,0.94505,0.97987,0.75774,0.67228,1.16326,0.38065,1.01326,0.007162,0.007162,0.007162
88,3748.54,0.69417,1.26214,0.48913,1.02339,0.96138,0.94665,0.97639,0.81644,0.96387,0.9497,0.98033,0.75586,0.677,1.17512,0.38304,1.01531,0.007129,0.007129,0.007129
89,3791.13,0.69935,1.26091,0.49538,1.03253,0.96671,0.94437,0.97996,0.81966,0.96926,0.94536,0.981,0.76097,0.67423,1.16618,0.37314,1.01482,0.007096,0.007096,0.007096
90,3833.74,0.6957,1.23252,0.48294,1.0239,0.97224,0.93852,0.97843,0.82393,0.97329,0.93953,0.97941,0.76289,0.6663,1.15942,0.37172,1.00768,0.007063,0.007063,0.007063
91,3876.19,0.6944,1.25008,0.48727,1.02555,0.96462,0.94218,0.97699,0.81558,0.96567,0.9433,0.9762,0.75526,0.67429,1.17652,0.37962,1.01713,0.00703,0.00703,0.00703
92,3919.01,0.69491,1.24939,0.48169,1.03082,0.97828,0.94004,0.97928,0.81984,0.97784,0.94173,0.97984,0.75919,0.65869,1.15544,0.37205,1.00492,0.006997,0.006997,0.006997
93,3961.43,0.6828,1.24265,0.46721,1.01682,0.96591,0.95224,0.9781,0.82661,0.96752,0.9537,0.97909,0.76224,0.66183,1.15872,0.37092,1.01128,0.006964,0.006964,0.006964
94,4003.71,0.68085,1.24794,0.47222,1.02114,0.9667,0.93852,0.97906,0.82733,0.96827,0.94004,0.97974,0.76434,0.64662,1.14898,0.37378,0.99691,0.006931,0.006931,0.006931
95,4046.21,0.68143,1.22186,0.4772,1.01713,0.97318,0.94022,0.97792,0.82718,0.97123,0.94341,0.97882,0.76009,0.64372,1.14965,0.37544,0.99528,0.006898,0.006898,0.006898
96,4088.46,0.68558,1.2307,0.47517,1.01878,0.96017,0.95325,0.98022,0.83067,0.96353,0.95328,0.98048,0.76642,0.64653,1.1595,0.36837,0.99378,0.006865,0.006865,0.006865
97,4131.08,0.67629,1.2319,0.46606,1.01676,0.97158,0.95274,0.98031,0.83195,0.97261,0.95376,0.98086,0.76734,0.65098,1.14187,0.36135,0.99894,0.006832,0.006832,0.006832
98,4173.53,0.67095,1.21458,0.4633,1.01323,0.9664,0.95173,0.97965,0.83186,0.96589,0.95122,0.97924,0.76836,0.64174,1.13276,0.36978,0.99119,0.006799,0.006799,0.006799
99,4216.12,0.67358,1.2125,0.4612,1.0127,0.96538,0.94614,0.98024,0.83447,0.96834,0.94807,0.98058,0.77066,0.64069,1.12878,0.36698,0.99146,0.006766,0.006766,0.006766
100,4258.59,0.6744,1.21021,0.4673,1.01426,0.96736,0.94882,0.98086,0.83105,0.96863,0.94919,0.98146,0.76902,0.64247,1.12775,0.3684,0.99447,0.006733,0.006733,0.006733
101,4300.46,0.65966,1.19544,0.45788,1.00983,0.96243,0.95427,0.97895,0.83486,0.966,0.95279,0.9793,0.77084,0.64074,1.12282,0.3652,0.99708,0.0067,0.0067,0.0067
102,4342.87,0.66805,1.206,0.46079,1.01202,0.97266,0.94007,0.9792,0.8385,0.96727,0.94617,0.9804,0.77333,0.62735,1.11352,0.35951,0.98824,0.006667,0.006667,0.006667
103,4385.43,0.66274,1.19521,0.46269,1.00981,0.96873,0.94465,0.97836,0.83254,0.96672,0.94715,0.97909,0.76906,0.62616,1.12405,0.35857,0.98499,0.006634,0.006634,0.006634
104,4427.52,0.66495,1.19941,0.45319,1.01201,0.9685,0.94309,0.98137,0.83584,0.97146,0.94563,0.98233,0.77217,0.62889,1.11608,0.35638,0.98786,0.006601,0.006601,0.006601
105,4469.85,0.65206,1.17961,0.44808,1.00142,0.96462,0.95071,0.98002,0.8332,0.96719,0.9563,0.98034,0.76982,0.62495,1.11543,0.35182,0.98641,0.006568,0.006568,0.006568
106,4512.33,0.65769,1.18123,0.46112,1.01192,0.97181,0.94577,0.98056,0.83531,0.97465,0.94614,0.98002,0.77198,0.6238,1.11073,0.35354,0.98419,0.006535,0.006535,0.006535
107,4554.69,0.65018,1.18045,0.44661,1.00366,0.96824,0.95173,0.98041,0.83713,0.97057,0.95504,0.98078,0.77158,0.61571,1.10227,0.35405,0.97907,0.006502,0.006502,0.006502
108,4597.04,0.64917,1.18794,0.45013,1.00341,0.97052,0.95359,0.98187,0.83865,0.9731,0.95581,0.98234,0.77262,0.61855,1.10133,0.35223,0.98249,0.006469,0.006469,0.006469
109,4639.58,0.65106,1.17929,0.44942,0.9985,0.97296,0.95068,0.98303,0.84022,0.97104,0.95398,0.98208,0.77717,0.62161,1.09206,0.3501,0.98357,0.006436,0.006436,0.006436
110,4681.96,0.64814,1.17716,0.44798,0.9991,0.96647,0.9519,0.98276,0.84293,0.96543,0.95075,0.98162,0.77734,0.60996,1.10019,0.35003,0.97706,0.006403,0.006403,0.006403
111,4724.71,0.64202,1.17303,0.43488,0.99921,0.97006,0.95122,0.9814,0.84268,0.97392,0.94877,0.98161,0.77646,0.61049,1.09258,0.34717,0.97892,0.00637,0.00637,0.00637
112,4767.29,0.63851,1.15549,0.43611,0.99867,0.96767,0.95812,0.98125,0.84427,0.97204,0.95404,0.98083,0.77924,0.60155,1.07761,0.33997,0.9711,0.006337,0.006337,0.006337
113,4810.29,0.63636,1.1532,0.43636,0.99862,0.96944,0.95579,0.98549,0.84747,0.96995,0.9563,0.98178,0.77991,0.59357,1.08347,0.33407,0.96721,0.006304,0.006304,0.006304
114,4854.74,0.63586,1.16809,0.43681,0.99704,0.97753,0.95071,0.98667,0.85303,0.9791,0.95209,0.98538,0.78552,0.59299,1.07989,0.33301,0.96773,0.006271,0.006271,0.006271
115,4899.66,0.63099,1.14343,0.42732,0.99779,0.97556,0.95309,0.98327,0.84999,0.97816,0.95563,0.98289,0.78462,0.59294,1.07413,0.33571,0.96781,0.006238,0.006238,0.006238
116,4944.81,0.62677,1.14218,0.43239,0.99449,0.97315,0.95754,0.98372,0.85412,0.9742,0.95732,0.98342,0.78821,0.58727,1.07922,0.33204,0.96616,0.006205,0.006205,0.006205
117,4989.86,0.62912,1.14124,0.42562,0.99509,0.97025,0.95681,0.98166,0.85282,0.97313,0.95702,0.98266,0.78475,0.58157,1.07371,0.33604,0.95929,0.006172,0.006172,0.006172
118,5034.38,0.62969,1.14942,0.43254,0.99264,0.96285,0.95681,0.98144,0.85121,0.96426,0.95833,0.98184,0.78785,0.58502,1.06695,0.33753,0.96226,0.006139,0.006139,0.006139
119,5077.63,0.6212,1.13414,0.42323,0.99079,0.97803,0.95224,0.98162,0.85225,0.98038,0.95427,0.98246,0.78717,0.58596,1.05867,0.33045,0.96301,0.006106,0.006106,0.006106
120,5121.78,0.61797,1.13113,0.42403,0.98762,0.96852,0.95359,0.98052,0.85132,0.96916,0.95811,0.98068,0.78637,0.58733,1.05291,0.33374,0.96652,0.006073,0.006073,0.006073
121,5164.84,0.61414,1.1321,0.41925,0.98441,0.97755,0.95125,0.98252,0.85772,0.97614,0.95427,0.98245,0.79183,0.57777,1.05822,0.32702,0.96004,0.00604,0.00604,0.00604
122,5209.75,0.61824,1.12846,0.42673,0.99245,0.97787,0.95122,0.98157,0.85347,0.97874,0.95224,0.98222,0.78871,0.57506,1.05205,0.33161,0.96129,0.006007,0.006007,0.006007
123,5253.69,0.615,1.12738,0.4215,0.99,0.98064,0.95235,0.98102,0.85618,0.98167,0.95243,0.98156,0.79019,0.57051,1.04692,0.32509,0.9528,0.005974,0.005974,0.005974
124,5296.86,0.62081,1.12473,0.42812,0.98777,0.97528,0.95732,0.98291,0.86146,0.97796,0.95528,0.98271,0.79329,0.5708,1.04775,0.32517,0.95378,0.005941,0.005941,0.005941
